id,object_type,slug,seo_title,seo_description,is_pillar_content,focus_keyword,seo_score,robots,advanced_robots,canonical_url,primary_term,schema_data,social_facebook_thumbnail,social_facebook_title,social_facebook_description,social_twitter_thumbnail,social_twitter_title,social_twitter_description,redirect_to,redirect_type
"113067","post","serenitys-sunset-terrace","","","no","","","","","","","","","","","","","","",""
"113076","post","byaram-residence","","","no","","","","","","","","","","","","","","",""
"113086","post","tech-apartment","","","no","","","","","","","","","","","","","","",""
"113096","post","spring-apartment-in-permet","","","no","","","","","","","","","","","","","","",""
"113106","post","cosy-apartment-for-vacation-at-odeon-residence","","","no","","","","","","","","","","","","","","",""
"113116","post","guest-house-stela","","","no","","","","","","","","","","","","","","",""
"113130","post","ronaldo-apartment-2","","","no","","","","","","","","","","","","","","",""
"113138","post","vloraseas-apartment-1","","","no","","","","","","","","","","","","","","",""
"113148","post","emilys-guest-house","","","no","","","","","","","","","","","","","","",""
"113168","post","vila-golem","","","no","","","","","","","","","","","","","","",""
"113178","post","amfora-apartments","","","no","","","","","","","","","","","","","","",""
"113189","post","orkidea-apartments-3","","","no","","","","","","","","","","","","","","",""
"113197","post","cozy-flat-appartments-in-tirana","","","no","","","","","","","","","","","","","","",""
"113207","post","orkidea-apartments-2","","","no","","","","","","","","","","","","","","",""
"64988","post","seaside-apartments","","","no","","","","","","","","","","","","","","",""
"81903","post","alexapartment","","","no","","","","","","","","","","","","","","",""
"93238","post","sunny-hill-apartment","","","no","","","","","","","","","","","","","","",""
"94222","post","liams-apartment","","","no","","","","","","","","","","","","","","",""
"95200","post","panoramic-apartment","","","no","","","","","","","","","","","","","","",""
"113227","post","domi","","","no","","","","","","","","","","","","","","",""
"113234","post","emilys-apartament","","","no","","","","","","","","","","","","","","",""
"113244","post","azar-luxury-suites","","","no","","","","","","","","","","","","","","",""
"113251","post","bebas-apartment-in-the-centre","","","no","","","","","","","","","","","","","","",""
"113258","post","mountain-oasis","","","no","","","","","","","","","","","","","","",""
"113265","post","the-luxury-villa","","","no","","","","","","","","","","","","","","",""
"113285","post","ellias-guest-house","","","no","","","","","","","","","","","","","","",""
"113295","post","very-nice-and-romantic-apartment","","","no","","","","","","","","","","","","","","",""
"113305","post","the-two-princesses","","","no","","","","","","","","","","","","","","",""
"113312","post","nicely-equipped-apartment-with-sea-view-693","","","no","","","","","","","","","","","","","","",""
"113322","post","3d-apartament-tirana-city-center","","","no","","","","","","","","","","","","","","",""
"113332","post","asa-apartments-2","","","no","","","","","","","","","","","","","","",""
"113352","post","mirror-beach-apartments-mecaj","","","no","","","","","","","","","","","","","","",""
"113362","post","startapart-city-center","","","no","","","","","","","","","","","","","","",""
"113372","post","violca-guest-house","","","no","","","","","","","","","","","","","","",""
"113392","post","tetris-apartment","","","no","","","","","","","","","","","","","","",""
"113402","post","pine-house-2023","","","no","","","","","","","","","","","","","","",""
"113412","post","tirana-flora-center-apartment","","","no","","","","","","","","","","","","","","",""
"113422","post","vacation-apartment","","","no","","","","","","","","","","","","","","",""
"113432","post","rooms-by-george","","","no","","","","","","","","","","","","","","",""
"113442","post","dune-apartments-stylish-one-bedroom-retreat-at-san-pietro-resort-lalzi-bay","","","no","","","","","","","","","","","","","","",""
"113449","post","diego-rooms-vlora","","","no","","","","","","","","","","","","","","",""
"113459","post","gloria-rooms-vlore","","","no","","","","","","","","","","","","","","",""
"113469","post","qemal-stafa-apartment","","","no","","","","","","","","","","","","","","",""
"113479","post","best-location-beach-apt-golem","","","no","","","","","","","","","","","","","","",""
"113489","post","lume-apartaments-orikum","","","no","","","","","","","","","","","","","","",""
"113499","post","the-ionian-comfort-apartment-beachfront-lungomare-promenade","","","no","","","","","","","","","","","","","","",""
"113509","post","vlora-central-apartment","","","no","","","","","","","","","","","","","","",""
"113519","post","centrum-apartment","","","no","","","","","","","","","","","","","","",""
"113529","post","2-bedroom-apartment","","","no","","","","","","","","","","","","","","",""
"113538","post","laerts-home","","","no","","","","","","","","","","","","","","",""
"113548","post","koci-apartments","","","no","","","","","","","","","","","","","","",""
"113555","post","breeze-cuddling-your-holidays","","","no","","","","","","","","","","","","","","",""
"113565","post","leo-apartament","","","no","","","","","","","","","","","","","","",""
"113575","post","ronaldo-apartment","","","no","","","","","","","","","","","","","","",""
"113585","post","villa-ensalv","","","no","","","","","","","","","","","","","","",""
"113592","post","nkanu","","","no","","","","","","","","","","","","","","",""
"113599","post","golem-home","","","no","","","","","","","","","","","","","","",""
"113606","post","cozzy-flat-in-center-of-tirana","","","no","","","","","","","","","","","","","","",""
"113616","post","deluxe-residence","","","no","","","","","","","","","","","","","","",""
"113623","post","vitamine-sea-apartment","","","no","","","","","","","","","","","","","","",""
"113633","post","comfort-apartament-27","","","no","","","","","","","","","","","","","","",""
"113643","post","mango-luxury-resorts","","","no","","","","","","","","","","","","","","",""
"113657","post","nikis-apartments-shen-gjin","","","no","","","","","","","","","","","","","","",""
"113664","post","kristina-mitllari-2","","","no","","","","","","","","","","","","","","",""
"90608","post","seaside-apartament","","","no","","","","","","","","","","","","","","",""
"101718","post","holiday-apartment","","","no","","","","","","","","","","","","","","",""
"106001","post","holiday-house","","","no","","","","","","","","","","","","","","",""
"113681","post","luxury-apartment-st","","","no","","","","","","","","","","","","","","",""
"113691","post","kristina-mitllari-1","","","no","","","","","","","","","","","","","","",""
"113701","post","top-villas-3-private-swimming-pool","","","no","","","","","","","","","","","","","","",""
"113711","post","anxhela-apartments","","","no","","","","","","","","","","","","","","",""
"113721","post","plepa-durres-beach","","","no","","","","","","","","","","","","","","",""
"113731","post","red-hill-hotel","","","no","","","","","","","","","","","","","","",""
"113738","post","luxury-ground-floor-apt-with-garden-bay-of-lalzi","","","no","","","","","","","","","","","","","","",""
"113748","post","jd-villa","","","no","","","","","","","","","","","","","","",""
"113758","post","megan-apartament","","","no","","","","","","","","","","","","","","",""
"113767","post","mino-apartment","","","no","","","","","","","","","","","","","","",""
"113775","post","bledi-apartments","","","no","","","","","","","","","","","","","","",""
"113785","post","hotel-restaurant-natyra-e-qete","","","no","","","","","","","","","","","","","","",""
"113792","post","villa-esmi-durres","","","no","","","","","","","","","","","","","","",""
"113802","post","your-local-experience-tirana","","","no","","","","","","","","","","","","","","",""
"113812","post","selvia-apartament","","","no","","","","","","","","","","","","","","",""
"113822","post","the-station-apartments-durres","","","no","","","","","","","","","","","","","","",""
"113833","post","apartments-kalonis-delux-shengjin","","","no","","","","","","","","","","","","","","",""
"113840","post","e-apartment-in-center-cozy","","","no","","","","","","","","","","","","","","",""
"113850","post","the-modern-pad","","","no","","","","","","","","","","","","","","",""
"113860","post","sams-apartment-tirana","","","no","","","","","","","","","","","","","","",""
"113870","post","hotel-ani","","","no","","","","","","","","","","","","","","",""
"113880","post","rajmonda-apartment","","","no","","","","","","","","","","","","","","",""
"113890","post","shtepi-pushimi-ksamil","","","no","","","","","","","","","","","","","","",""
"113896","post","the-lake-houses","","","no","","","","","","","","","","","","","","",""
"113906","post","villa-refi","","","no","","","","","","","","","","","","","","",""
"113913","post","sisi-apartment-tirana-city-center","","","no","","","","","","","","","","","","","","",""
"113933","post","cozy-chefs-apartment","","","no","","","","","","","","","","","","","","",""
"113953","post","rey-garden-2","","","no","","","","","","","","","","","","","","",""
